groupeD_INTERFACE_NAME,iF_NAME,nodename,rowVersion,errors,hasErrors,customProperties
GE-1/0/4;GE-1/1/3,AE5,SHBRKHM-R07J-C-EG,2024-10-16T18:44:19,,False,{}
XE-2/0/2;XE-2/0/3,AE63,SHBRKHM-R07J-C-EG,2024-10-16T18:44:19,,False,{}
GE-0/2/9;GE-1/1/1,AE8,SHBRKHM-R07J-C-EG,2024-10-16T18:44:19,,False,{}
XE-2/0/0;XE-2/0/3,AE5,BADRCITY-R02J-C-EG,2025-02-17T13:43:27,,False,{}
GE-0/0/6;GE-0/1/8,AE2,MHLTMRM-R02J-GH-EG,2024-06-06T19:13:29,,False,{}
GE-0/0/5;GE-1/0/7,AE8,MHLTMRM-R02J-GH-EG,2024-06-06T19:13:29,,False,{}
GE-0/0/8;GE-0/1/4;GE-0/1/9,AE5,MHLTMRM-R02J-GH-EG,2024-06-06T19:13:29,,False,{}
GE-0/0/2,AE1,MHLTMRM-R02J-GH-EG,2024-06-06T19:13:29,,False,{}
GE-0/0/9;GE-1/0/5,AE4,MHLTMRM-R02J-GH-EG,2024-06-06T19:13:29,,False,{}
GE-0/1/1;GE-1/0/2,AE3,MHLTMRM-R02J-GH-EG,2024-06-06T19:13:29,,False,{}
GE-0/1/5;GE-1/1/2,AE6,MHLTMRM-R02J-GH-EG,2024-06-06T19:13:29,,False,{}
GE-0/1/0;GE-0/1/1,AE0,KFRSHNW-R01J-DK-EG,2024-07-17T15:10:31,,False,{}
XE-1/0/6;XE-1/0/7,AE10,FAWALA-R30J-C-EG,2024-08-16T12:14:54,,False,{}
XE-1/0/4;XE-1/0/5,AE15,FAWALA-R30J-C-EG,2024-08-16T12:14:54,,False,{}
XE-1/1/0;XE-1/1/1,AE1,FAWALA-R30J-C-EG,2024-08-16T12:14:54,,False,{}
XE-1/0/2;XE-1/0/3;XE-1/1/3;XE-1/1/5;XE-1/1/6;XE-1/2/1,AE42,FAWALA-R30J-C-EG,2024-08-16T12:14:54,,False,{}
GE-1/1/4;GE-1/1/5,AE2,RMSV-R01J-ALX-EG,2024-09-12T20:24:55,,False,{}
GE-0/0/2;GE-0/0/4,AE1,ZAWAYDA-R01J-KN-EG,2024-11-07T21:42:05,,False,{}
GE-0/0/6;GE-0/1/1;GE-1/0/6;GE-1/0/9,AE2,HRGHDAS-R03J-BA-EG,2024-08-16T12:15:05,,False,{}
GE-0/2/3,AE1,HRGHDAS-R03J-BA-EG,2024-08-16T12:15:05,,False,{}
XE-2/0/0;XE-2/0/1,AE9,HRGHDAS-R03J-BA-EG,2024-08-16T12:15:05,,False,{}
GE-0/2/9;GE-0/3/0;GE-0/3/1,AE5,HRGHDAS-R03J-BA-EG,2024-08-16T12:15:05,,False,{}
GE-0/3/8;GE-0/3/9,AE8,HRGHDAS-R03J-BA-EG,2024-08-16T12:15:05,,False,{}
GE-0/0/3;GE-0/1/0,AE2,HAMOUL-R03J-KFS-EG,2024-10-16T18:44:11,,False,{}
GE-0/0/1;GE-0/0/2,AE1,HAMOUL-R03J-KFS-EG,2024-10-16T18:44:11,,False,{}
XE-2/0/0;XE-2/0/1,AE15,TGMOKHMS-R06J-C-EG,2024-07-01T16:28:57,,False,{}
XE-2/0/2;XE-2/0/3,AE20,TGMOKHMS-R06J-C-EG,2024-07-01T16:28:57,,False,{}
GE-0/1/7;GE-0/1/8,AE1,SHBIN1-R10J-MNF-EG,2024-09-12T20:25:41,,False,{}
GE-0/0/8;GE-0/0/9;GE-0/1/0,AE42,SHBIN1-R10J-MNF-EG,2024-09-12T20:25:41,,False,{}
XE-2/0/0;XE-2/0/1,AE39,SHBIN1-R10J-MNF-EG,2024-09-12T20:25:41,,False,{}
XE-2/0/2;XE-2/0/3,AE40,SHBIN1-R10J-MNF-EG,2024-09-12T20:25:41,,False,{}
GE-0/0/2;GE-0/0/3,AE3,SHBIN1-R10J-MNF-EG,2024-09-12T20:25:41,,False,{}
GE-0/0/5;GE-0/0/6,AE2,SHBIN1-R10J-MNF-EG,2024-09-12T20:25:41,,False,{}
GE-0/0/8;GE-0/0/9,AE0,SABREYA-R01J-DK-EG,2024-10-23T21:20:12,,False,{}
GE-0/0/4;GE-0/1/9,AE10,HLPLS-R07J-C-EG,2024-08-01T16:14:19,,False,{}
GE-1/0/9,AE2,HLPLS-R07J-C-EG,2024-08-01T16:14:19,,False,{}
XE-2/0/2;XE-2/0/3,AE8,HLPLS-R07J-C-EG,2024-08-01T16:14:19,,False,{}
XE-2/0/0;XE-2/0/1,AE7,HLPLS-R07J-C-EG,2024-08-01T16:14:19,,False,{}
GE-1/1/4,AE6,HLPLS-R07J-C-EG,2024-08-01T16:14:19,,False,{}
GE-1/1/3,AE5,HLPLS-R07J-C-EG,2024-08-01T16:14:19,,False,{}
GE-1/0/8,AE1,HLPLS-R07J-C-EG,2024-08-01T16:14:19,,False,{}
XE-1/1/1;XE-1/1/2,AE1,HRGHDAD-R30J-BA-EG,2024-07-03T15:25:39,,False,{}
XE-1/0/2;XE-1/0/3,AE15,HRGHDAD-R30J-BA-EG,2024-07-03T15:25:39,,False,{}
XE-1/1/6;XE-1/3/0,AE25,HRGHDAD-R30J-BA-EG,2024-07-03T15:25:39,,False,{}
XE-1/0/5,AE20,HRGHDAD-R30J-BA-EG,2024-07-03T15:25:39,,False,{}
XE-1/0/6;XE-1/0/7,AE10,HRGHDAD-R30J-BA-EG,2024-07-03T15:25:39,,False,{}
XE-1/0/0;XE-1/0/1,AE5,HRGHDAD-R30J-BA-EG,2024-07-03T15:25:39,,False,{}
XE-1/1/3;XE-1/1/4,AE2,HRGHDAD-R30J-BA-EG,2024-07-03T15:25:39,,False,{}
XE-2/0/0;XE-2/0/1,AE6,MAHALA1-R04J-GH-EG,2024-06-05T18:50:49,,False,{}
GE-0/1/5;GE-0/1/6;GE-0/1/9,AE2,MAHALA1-R04J-GH-EG,2024-06-05T18:50:49,,False,{}
XE-2/0/2;XE-2/0/3,AE9,MAHALA1-R04J-GH-EG,2024-06-05T18:50:49,,False,{}
GE-0/0/6;GE-0/0/7,AE8,MAHALA1-R04J-GH-EG,2024-06-05T18:50:49,,False,{}
GE-0/1/2;GE-0/1/3;GE-0/1/4,AE1,MAHALA1-R04J-GH-EG,2024-06-05T18:50:49,,False,{}
XE-2/0/0;XE-2/0/1,AE5,HELWAN-R06J-C-EG,2024-07-03T15:25:31,,False,{}
XE-2/0/2;XE-2/0/3,AE1,HELWAN-R06J-C-EG,2024-07-03T15:25:31,,False,{}
GE-1/1/3;GE-1/1/4;GE-1/1/7,AE2,HELWAN-R06J-C-EG,2024-07-03T15:25:31,,False,{}
GE-0/0/1;GE-0/2/2,AE4,HELWAN-R06J-C-EG,2024-07-03T15:25:31,,False,{}
GE-0/2/4;GE-1/0/9,AE3,HELWAN-R06J-C-EG,2024-07-03T15:25:31,,False,{}
GE-0/0/0;GE-0/0/2,AE0,HELWAN-R06J-C-EG,2024-07-03T15:25:31,,False,{}
GE-0/0/5;GE-1/1/6,AE6,HELWAN-R06J-C-EG,2024-07-03T15:25:31,,False,{}
GE-0/1/3;GE-1/0/2;GE-1/0/3,AE11,MTKHLY-R02J-DT-EG,2024-07-26T08:32:23,,False,{}
GE-0/1/1;GE-1/0/4;GE-1/0/5,AE9,MTKHLY-R02J-DT-EG,2024-07-26T08:32:23,,False,{}
GE-0/0/5;GE-0/0/9,AE7,MTKHLY-R02J-DT-EG,2024-07-26T08:32:23,,False,{}
GE-0/0/8;GE-0/1/6,AE3,MTKHLY-R02J-DT-EG,2024-07-26T08:32:23,,False,{}
GE-0/0/1;GE-0/1/7,AE5,MTKHLY-R02J-DT-EG,2024-07-26T08:32:23,,False,{}
GE-0/0/4;GE-0/1/0,AE4,MESAM-R01J-MNF-EG,2024-07-31T18:13:35,,False,{}
GE-0/0/5;GE-0/0/7;GE-0/1/5,AE2,MESAM-R01J-MNF-EG,2024-07-31T18:13:35,,False,{}
GE-0/0/6;GE-0/0/9,AE1,MESAM-R01J-MNF-EG,2024-07-31T18:13:35,,False,{}
GE-19/0/0;GE-19/0/1,AE1,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
XE-4/0/12;XE-4/0/13;XE-4/0/14;XE-4/0/15;XE-4/1/2;XE-4/1/3,AE4,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
XE-4/0/0;XE-4/0/1,AE31,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
ET-2/0/4;ET-8/0/1;ET-8/0/3,AE11,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
XE-4/1/10;XE-4/1/11;XE-4/1/6;XE-4/1/7;XE-4/1/8;XE-4/1/9,AE8,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
XE-4/0/16;XE-4/0/17;XE-4/0/18;XE-4/0/19;XE-4/1/4;XE-4/1/5,AE6,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
XE-13/1/0;XE-13/1/2,AE35,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
ET-2/2/2;ET-2/2/4;ET-8/2/2,AE15,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
XE-4/0/4;XE-4/0/5,AE33,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
XE-4/0/10;XE-4/0/11;XE-4/0/8;XE-4/0/9;XE-4/1/0;XE-4/1/1,AE2,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
ET-2/2/3;ET-2/3/0;ET-8/2/3,AE14,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
ET-2/0/0;ET-2/0/1;ET-8/0/0,AE21,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
XE-13/0/4;XE-13/0/5,AE37,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
XE-4/0/2;XE-4/0/3,AE39,ASYUTW-R41J-AST-EG,2024-06-28T13:57:10,,False,{}
GE-0/1/4;GE-0/1/6,AE20,RAMSIS-R61J-C-EG,2025-02-28T01:43:34,,False,{}
XE-2/0/0;XE-2/0/1,AE8,PTFUAD-R03J-PTS-EG,2024-07-17T15:10:30,,False,{}
GE-0/0/1;GE-0/1/7,AE1,PTFUAD-R03J-PTS-EG,2024-07-17T15:10:30,,False,{}
GE-0/0/9;GE-0/1/0,AE9,BEDWAY-R01J-DK-EG,2024-07-31T18:12:44,,False,{}
GE-0/0/0;GE-0/1/5,AE8,BEDWAY-R01J-DK-EG,2024-07-31T18:12:44,,False,{}
GE-0/0/4;GE-0/0/5,AE0,BEDWAY-R01J-DK-EG,2024-07-31T18:12:44,,False,{}
GE-0/1/1;GE-0/1/2,AE10,BEDWAY-R01J-DK-EG,2024-07-31T18:12:44,,False,{}
GE-0/0/0;GE-0/3/7;GE-0/3/8,AE0,MAMARY-R01J-LX-EG,2024-08-22T13:14:57,,False,{}
GE-1/0/2;GE-1/0/4,AE5,FAQOUS-R03J-SHR-EG,2024-10-07T21:10:23,,False,{}
GE-1/0/3;GE-1/0/7,AE7,FAQOUS-R03J-SHR-EG,2024-10-07T21:10:23,,False,{}
XE-2/0/0;XE-2/0/1,AE3,FAQOUS-R03J-SHR-EG,2024-10-07T21:10:23,,False,{}
GE-0/1/0;GE-0/1/7,AE9,FAQOUS-R03J-SHR-EG,2024-10-07T21:10:23,,False,{}
GE-0/0/4;GE-0/1/3;GE-0/1/8,AE2,BEREGAT-R01J-BH-EG,2024-07-31T18:12:22,,False,{}
GE-0/1/8;GE-0/1/9,AE2,MDNTDCN-R02J-C-EG,2025-01-13T00:35:22,,False,{}
GE-0/1/6;GE-0/1/7,AE1,MDNTDCN-R02J-C-EG,2025-01-13T00:35:22,,False,{}
GE-0/0/4;GE-0/1/4,AE1,ABNRDIN-R01J-DK-EG,2025-06-05T00:37:11,,False,{}
XE-1/0/16,AE6,TESVDC7-R31J-GZ-EG,2024-06-09T19:47:53,,False,{}
XE-1/1/18;XE-1/1/19,AE7,TESVDC7-R31J-GZ-EG,2024-06-09T19:47:53,,False,{}
XE-1/0/2;XE-1/0/3;XE-1/0/4,AE1,TESVDC7-R31J-GZ-EG,2024-06-09T19:47:53,,False,{}
ET-8/0/2;ET-8/0/5,AE5,TESVDC7-R31J-GZ-EG,2024-06-09T19:47:53,,False,{}
XE-1/1/2;XE-1/1/3,AE58,MOQATAM1-R30J-C-EG,2024-06-28T13:56:25,,False,{}
XE-1/1/0;XE-1/1/1,AE59,MOQATAM1-R30J-C-EG,2024-06-28T13:56:25,,False,{}
XE-2/0/2;XE-2/0/3,AE60,10RAM1-R04J-SHR-EG,2024-06-06T19:13:34,,False,{}
XE-2/0/0;XE-2/0/1,AE61,10RAM1-R04J-SHR-EG,2024-06-06T19:13:34,,False,{}
GE-0/0/5;GE-0/0/6,AE2,MWASAT-R01J-ASN-EG,2024-09-12T20:23:43,,False,{}
GE-0/0/4;GE-0/1/4,AE7,MWASAT-R01J-ASN-EG,2024-09-12T20:23:43,,False,{}
GE-0/1/6;GE-0/1/7,AE6,MWASAT-R01J-ASN-EG,2024-09-12T20:23:43,,False,{}
XE-13/0/1;XE-13/0/2;XE-4/1/10;XE-4/1/11;XE-4/1/12;XE-4/1/9,AE12,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
XE-15/1/18;XE-15/1/19,AE6,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
GE-19/0/2;GE-19/0/3,AE4,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
ET-1/1/8;ET-7/1/6;ET-7/1/8,AE3,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
XE-13/1/14;XE-13/1/15;XE-13/1/16;XE-13/1/2;XE-13/1/3;XE-13/1/4,AE27,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
XE-13/0/16;XE-13/0/17;XE-13/0/18;XE-13/1/10;XE-13/1/8;XE-13/1/9,AE23,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
ET-1/0/7;ET-7/0/7,AE19,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
ET-1/0/0;ET-1/0/1;ET-7/0/2,AE10,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
XE-15/1/11;XE-15/1/4;XE-15/1/6;XE-15/1/7;XE-15/1/8;XE-15/1/9,AE48,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
GE-19/0/0;GE-19/0/1,AE2,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
XE-13/0/5;XE-13/0/6;XE-13/0/7;XE-13/0/8;XE-4/1/17;XE-4/1/18,AE16,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
XE-13/0/3;XE-13/0/4;XE-4/1/13;XE-4/1/14;XE-4/1/15;XE-4/1/16,AE14,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
XE-13/0/0;XE-13/0/10;XE-13/0/11;XE-13/0/12;XE-13/0/9;XE-4/1/19,AE18,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
XE-13/0/13;XE-13/0/14;XE-13/0/15;XE-13/1/5;XE-13/1/6;XE-13/1/7,AE21,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
XE-13/0/19;XE-13/1/0;XE-13/1/1;XE-13/1/11;XE-13/1/12;XE-13/1/13,AE25,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
ET-1/1/9;ET-7/1/7;ET-7/1/9,AE5,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
GE-19/0/6;GE-19/0/7,AE9,AUTO-R48J-ALX-EG,2024-08-01T16:14:37,,False,{}
GE-0/0/6;GE-0/1/4,AE0,ASEMBL-R01J-ASN-EG,2024-10-10T20:54:56,,False,{}
GE-0/1/7;GE-1/0/2,AE3,TMHMNWT-R01J-GZ-EG,2024-10-13T17:59:36,,False,{}
GE-0/1/2;GE-1/1/8,AE1,TMHMNWT-R01J-GZ-EG,2024-10-13T17:59:36,,False,{}
GE-0/0/9;GE-1/0/0;GE-1/0/4,AE2,TMHMNWT-R01J-GZ-EG,2024-10-13T17:59:36,,False,{}
GE-0/1/8;GE-1/0/3,AE4,TMHMNWT-R01J-GZ-EG,2024-10-13T17:59:36,,False,{}
GE-0/0/4;GE-0/1/4,AE5,TMHMNWT-R01J-GZ-EG,2024-10-13T17:59:36,,False,{}
XE-2/0/0;XE-2/0/1,AE13,HVLQB2-R02J-ALX-EG,2024-05-22T20:41:37,,False,{}
GE-0/0/3;GE-0/2/6,AE11,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
GE-0/1/3;GE-1/0/5,AE7,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
GE-0/3/9;GE-1/0/7,AE6,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
XE-2/0/0;XE-2/0/1,AE4,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
GE-0/1/0;GE-1/0/4,AE5,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
GE-1/0/0;GE-1/0/1,AE2,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
GE-0/3/5;GE-1/0/6,AE12,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
GE-0/0/4;GE-0/0/5,AE1,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
GE-0/0/1;GE-0/2/5,AE3,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
GE-0/1/8;GE-1/0/2;GE-1/0/3,AE9,QETOUR-R02J-GH-EG,2024-06-09T19:48:37,,False,{}
GE-1/1/0;GE-1/1/4,AE3,MODAMR-R01J-SHG-EG,2024-08-04T16:25:50,,False,{}
GE-1/0/6;GE-1/0/7,AE0,MODAMR-R01J-SHG-EG,2024-08-04T16:25:50,,False,{}
GE-0/0/9;GE-0/1/9,AE9,MODAMR-R01J-SHG-EG,2024-08-04T16:25:50,,False,{}
GE-1/0/2;GE-1/0/3,AE2,MODAMR-R01J-SHG-EG,2024-08-04T16:25:50,,False,{}
GE-1/1/2;GE-1/1/3,AE1,MODAMR-R01J-SHG-EG,2024-08-04T16:25:50,,False,{}
GE-0/0/4;GE-0/0/6,AE8,MODAMR-R01J-SHG-EG,2024-08-04T16:25:50,,False,{}
GE-0/0/5;GE-1/0/4;GE-1/0/5,AE0,SDDALY-R01J-ASN-EG,2024-11-04T22:00:36,,False,{}
GE-0/0/7;GE-0/0/8,AE10,SDDALY-R01J-ASN-EG,2024-11-04T22:00:36,,False,{}
GE-0/0/6;GE-0/1/3,AE2,HADIN-R01J-BH-EG,2024-07-14T15:00:13,,False,{}
GE-0/1/2;GE-0/1/7,AE4,HADIN-R01J-BH-EG,2024-07-14T15:00:13,,False,{}
GE-0/1/2;GE-0/2/9,AE2,NASR3-R04J-C-EG,2024-10-24T22:34:44,,False,{}
XE-2/0/0;XE-2/0/2,AE21,NASR3-R04J-C-EG,2024-10-24T22:34:44,,False,{}
XE-2/0/1;XE-2/0/3,AE20,NASR3-R04J-C-EG,2024-10-24T22:34:44,,False,{}
GE-0/2/6;GE-1/0/7,AE1,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
GE-0/1/4;GE-0/1/6;GE-0/2/0,AE9,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
GE-0/0/6;GE-0/3/8,AE5,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
GE-0/0/2;GE-0/3/7,AE4,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
GE-0/2/1;GE-1/0/2,AE7,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
GE-0/0/1;GE-1/0/4,AE34,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
GE-0/0/3;GE-0/0/8,AE38,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
GE-0/0/5;GE-1/0/3,AE36,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
XE-2/0/0;XE-2/0/1;XE-2/0/2,AE30,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
GE-0/2/5;GE-1/0/5;GE-1/0/6,AE32,BANHA3-R02J-KB-EG,2024-07-18T15:37:21,,False,{}
GE-0/1/0;GE-0/1/1,AE12,BELBIS-R04J-SHR-EG,2024-07-23T18:10:50,,False,{}
XE-2/0/0;XE-2/0/1,AE4,BELBIS-R04J-SHR-EG,2024-07-23T18:10:50,,False,{}
XE-2/0/2;XE-2/0/3,AE1,BELBIS-R04J-SHR-EG,2024-07-23T18:10:50,,False,{}
GE-0/0/4;GE-0/0/5;GE-0/0/6,AE2,BELBIS-R04J-SHR-EG,2024-07-23T18:10:50,,False,{}
GE-1/0/9;GE-1/1/0,AE14,BELBIS-R04J-SHR-EG,2024-07-23T18:10:50,,False,{}
GE-1/0/6;GE-1/0/8,AE10,BELBIS-R04J-SHR-EG,2024-07-23T18:10:50,,False,{}
GE-1/0/3;GE-1/1/8,AE8,BELBIS-R04J-SHR-EG,2024-07-23T18:10:50,,False,{}
GE-0/1/2;GE-1/0/0,AE0,BELBIS-R04J-SHR-EG,2024-07-23T18:10:50,,False,{}
GE-0/0/2;GE-0/0/3;GE-0/1/4,AE2,MOQATAA-R01J-DK-EG,2024-07-28T09:06:54,,False,{}
GE-0/0/9;GE-0/1/5,AE4,MOQATAA-R01J-DK-EG,2024-07-28T09:06:54,,False,{}
GE-0/1/0;GE-0/1/1,AE10,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-1/0/7;GE-1/0/8;GE-1/0/9,AE9,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-0/0/4;GE-1/0/4;GE-1/0/5,AE2,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
XE-2/0/2;XE-2/0/3,AE1,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-1/1/2;GE-1/1/3,AE6,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-1/1/0;GE-1/1/1,AE4,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-0/0/8;GE-0/0/9,AE13,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-1/1/6;GE-1/1/7,AE11,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-0/0/6;GE-0/0/7,AE8,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-0/0/1;GE-0/1/9,AE12,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
XE-2/0/0;XE-2/0/1,AE0,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-1/1/4;GE-1/1/5,AE3,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-1/0/3;GE-1/0/6,AE5,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-1/0/2;GE-1/1/9,AE7,HDARAH-R07J-ALX-EG,2024-06-28T13:56:40,,False,{}
GE-0/0/9;GE-0/1/9,AE2,SHBSML-R01J-KFS-EG,2024-08-10T14:18:11,,False,{}
GE-0/0/4;GE-0/0/7;GE-0/1/5,AE2,BRKHIL-R01J-SHG-EG,2024-08-04T16:25:13,,False,{}
GE-0/1/0;GE-0/1/1;GE-0/1/2,AE8,EEDWA-R01J-ASN-EG,2024-09-12T20:24:23,,False,{}
ET-10/1/1;ET-10/1/3,AE10,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
XE-5/0/4;XE-5/0/5;XE-8/0/6;XE-9/0/5;XE-9/0/6;XE-9/0/7,AE6,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
XE-5/0/2;XE-5/0/3;XE-8/0/5;XE-9/0/2;XE-9/0/3;XE-9/0/4,AE4,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
XE-9/0/10;XE-9/0/11,AE34,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
XE-8/0/7;XE-9/0/9,AE30,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
ET-10/1/2;ET-10/1/4,AE11,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
XE-5/0/6;XE-5/0/7;XE-5/0/8;XE-9/1/5;XE-9/1/6;XE-9/1/7,AE8,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
ET-10/0/0;ET-2/0/0;ET-4/0/0;ET-4/0/1,AE40,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
XE-9/1/8;XE-9/1/9,AE32,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
GE-11/1/0;GE-11/1/1,AE9,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
XE-5/0/17;XE-8/0/0,AE36,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
ET-10/0/1;ET-10/0/2;ET-10/0/4;ET-10/1/0;ET-3/0/1,AE12,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
XE-5/0/0;XE-5/0/1;XE-8/0/3;XE-8/0/4;XE-9/0/0;XE-9/0/1,AE2,BNHAEST-R32J-KB-EG,2024-08-18T12:45:31,,False,{}
GE-0/3/2;GE-0/3/4,AE14,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
XE-2/0/2;XE-2/0/3,AE8,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
GE-0/0/6;GE-0/3/6,AE5,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
GE-0/1/3;GE-1/1/8,AE18,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
GE-0/1/2;GE-1/3/8,AE16,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
GE-0/1/1;GE-0/3/1,AE10,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
GE-0/0/4;GE-0/0/7;GE-0/1/9,AE22,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
GE-0/1/4;GE-0/2/9,AE12,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
GE-0/0/8;GE-0/0/9,AE0,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
GE-0/1/8;GE-0/2/2,AE20,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
XE-2/0/0;XE-2/0/1,AE3,AWAYD2-R03J-ALX-EG,2024-06-09T19:47:54,,False,{}
XE-2/0/0;XE-2/0/1,AE20,BNSUF2-R04J-BNS-EG,2024-06-18T15:30:12,,False,{}
XE-2/0/2;XE-2/0/3,AE5,BNSUF2-R04J-BNS-EG,2024-06-18T15:30:12,,False,{}
GE-0/0/6;GE-0/1/5,AE1,KOTAMA-R01J-GH-EG,2024-06-05T18:50:23,,False,{}
GE-0/0/4;GE-0/1/2,AE2,KOTAMA-R01J-GH-EG,2024-06-05T18:50:23,,False,{}
XE-2/0/0;XE-2/0/3,AE58,15MAY-R05J-C-EG,2024-06-03T19:29:08,,False,{}
XE-2/0/1;XE-2/0/2,AE59,15MAY-R05J-C-EG,2024-06-03T19:29:08,,False,{}
GE-0/2/6;GE-0/2/7;GE-0/3/1;GE-0/3/2,AE5,15MAY-R05J-C-EG,2024-06-03T19:29:08,,False,{}
